487cc3b1-e425-4135-a7ab-96aacf956506,8/6/2016 8:15:35 PM +00:00,8/6/2016 8:15:35 PM +00:00,System.Byte[],FALSE,2215347240,12310,NDLS,PNBE,3A,4/17/2016 4:00:00 PM +00:00,"W/L 99,GNWL",,,,W/L 79,TRUE,FALSE,2016-04-21T12:05:00.915Z,2016-04-21T12:05:00.915Z
820fa97c-dd92-4b81-995a-09935e469c5b,8/9/2016 8:15:27 PM +00:00,8/9/2016 8:15:27 PM +00:00,System.Byte[],FALSE,2865683327,12394,NDLS,PNBE,SL,6/27/2016 4:00:00 PM +00:00,"W/L 136,GNWL",,,,W/L 79,TRUE,FALSE,2016-07-01T12:01:13.925Z,2016-07-01T12:01:13.925Z
3cf252cb-bbb7-45d5-8c4f-71f009e6e0f9,8/4/2016 3:16:24 PM +00:00,8/4/2016 3:16:24 PM +00:00,System.Byte[],FALSE,2761254596,12310,NDLS,PNBE,3A,3/14/2016 4:00:00 PM +00:00,"W/L 154,GNWL",RB2 63,W/L 3,W/L 29,W/L 78,FALSE,TRUE,2016-03-18T12:04:41.153Z,2016-03-18T12:04:41.153Z
5127db09-3628-491f-a15b-59f3aa6cdb17,7/30/2016 5:18:02 AM +00:00,7/30/2016 5:18:02 AM +00:00,System.Byte[],FALSE,2640233819,12394,NDLS,PNBE,SL,11/30/2015 4:00:00 PM +00:00,"W/L 122,GNWL",,,,W/L 77,TRUE,FALSE,2015-12-04T12:00:51.943Z,2015-12-04T12:00:51.943Z
e01b5138-15ae-4df3-9920-ef60d93e4117,8/7/2016 5:15:36 AM +00:00,8/7/2016 5:15:36 AM +00:00,System.Byte[],FALSE,2643351394,12394,NDLS,PNBE,SL,4/23/2016 4:00:00 PM +00:00,"W/L 115,GNWL",,,,W/L 77,TRUE,FALSE,2016-04-27T11:00:33.768Z,2016-04-27T11:00:33.768Z
64db39fc-82f2-4daa-872b-b1a1f53a6ee8,8/8/2016 4:15:43 PM +00:00,8/8/2016 4:15:43 PM +00:00,System.Byte[],FALSE,2862456948,12394,NDLS,PNBE,SL,5/14/2016 4:00:00 PM +00:00,"W/L 135,GNWL",,,,W/L 77,TRUE,FALSE,2016-05-18T12:00:28.845Z,2016-05-18T12:00:28.845Z
1b4b0abf-142b-4295-b6ca-7b905798a159,8/9/2016 8:45:24 PM +00:00,8/9/2016 8:45:24 PM +00:00,System.Byte[],FALSE,2218626025,12394,NDLS,PNBE,SL,6/30/2016 4:00:00 PM +00:00,"W/L 143,GNWL",,,,W/L 77,TRUE,FALSE,2016-07-04T11:01:06.071Z,2016-07-04T11:01:06.071Z
7b6cb9bc-633d-488e-9e65-c1090de110b9,8/9/2016 11:58:03 PM +00:00,8/9/2016 11:58:03 PM +00:00,System.Byte[],FALSE,2118801983,12394,NDLS,PNBE,SL,7/5/2016 4:00:00 PM +00:00,"W/L 122,GNWL",,,,W/L 77,TRUE,FALSE,2016-07-09T11:00:43.677Z,2016-07-09T11:00:43.677Z
a9e43666-6dde-4733-8911-f83a8f568067,7/30/2016 2:16:00 AM +00:00,7/30/2016 2:16:00 AM +00:00,System.Byte[],FALSE,2112095105,12394,NDLS,PNBE,SL,11/28/2015 4:00:00 PM +00:00,"W/L 171,GNWL",W/L 18,W/L 29,W/L 38,W/L 76,TRUE,FALSE,2015-12-02T14:00:26.897Z,2015-12-02T14:00:26.897Z
986187b9-88ef-4981-b31b-c6cf31162247,8/8/2016 12:16:25 PM +00:00,8/8/2016 12:16:25 PM +00:00,System.Byte[],FALSE,2863080829,12310,NDLS,PNBE,3A,5/12/2016 4:00:00 PM +00:00,"W/L 97,GNWL",,,,W/L 76,TRUE,FALSE,2016-05-16T12:00:45.067Z,2016-05-16T12:00:45.067Z
